year,month,day,pressure_e,temperature_e,wind_e,pressure_t,temperature_t,wind_t,morning_s,afternoon_s,morning_r,afternoon_r,p_sunrise,p_sunset,temp_sunrise,temp_sunset
1813,8,7,26.11,14.6,w,26.14,14.4,w,0,0,1,1,940.109622101193,941.1897940147526,11.68,11.520000000000001
1813,8,8,26.16,14.0,o,26.16,14.4,o,0,0,0,0,941.909908623792,941.909908623792,11.200000000000001,11.520000000000001
1813,8,9,26.11,13.6,o,26.05,13.4,w,0,0,0,1,940.109622101193,937.9492782740743,10.88,10.72
1813,8,10,26.1,13.6,o,26.17,14.8,o,0,0,0,1,939.7495647966733,942.269965928312,10.88,11.840000000000002
1813,8,11,26.18,13.6,o,26.16,16.4,o,0,0,0,0,942.6300232328317,941.909908623792,10.88,13.12
1813,8,12,26.12,15.0,o,26.08,16.4,o,0,0,0,0,940.4696794057128,939.0294501876336,12.0,13.12
1813,8,13,26.14,15.2,o,26.16,16.6,w,0,0,0,1,941.1897940147526,941.909908623792,12.16,13.280000000000001
1813,8,14,26.16,15.8,o,26.17,14.6,o,0,0,0,1,941.909908623792,942.269965928312,12.64,11.68
1813,8,15,26.1,14.4,w,26.06,14.0,w,0,0,0,1,939.7495647966733,938.3093355785942,11.520000000000001,11.200000000000001
1813,8,16,26.03,13.2,w,26.02,14.2,w,0,0,1,1,937.2291636650345,936.8691063605149,10.56,11.36
1813,8,17,26.08,16.2,w,26.12,14.4,o,0,0,0,0,939.0294501876336,940.4696794057128,12.96,11.520000000000001
1813,8,18,26.16,12.8,o,26.16,16.0,o,0,0,0,0,941.909908623792,941.909908623792,10.240000000000002,12.8
1813,8,19,26.19,15.2,w,26.18,18.0,w,0,0,0,0,942.9900805373514,942.6300232328317,12.16,14.4
1813,8,20,26.25,15.8,s,26.21,16.0,sw,0,0,0,1,945.1504243644702,943.710195146391,12.64,12.8
1813,8,21,26.21,16.0,o,26.16,15.2,o,0,0,1,1,943.710195146391,941.909908623792,12.8,12.16
1813,8,22,26.13,14.2,o,26.02,15.2,o,0,0,0,1,940.8297367102327,936.8691063605149,11.36,12.16
1813,8,23,25.85,13.2,w,25.98,11.2,w,0,0,1,1,930.7481321836784,935.4288771424356,10.56,8.959999999999999
1813,8,24,26.16,11.2,w,26.3,11.4,sw,0,0,1,1,941.909908623792,946.9507108870692,8.959999999999999,9.120000000000001
1813,8,25,26.3,10.2,o,26.25,11.2,o,0,0,1,0,946.9507108870692,945.1504243644702,8.16,8.959999999999999
1813,8,26,26.18,10.2,no,26.14,11.4,o,0,0,0,0,942.6300232328317,941.1897940147526,8.16,9.120000000000001
1813,8,27,26.11,11.2,no,26.11,11.8,n,0,0,0,0,940.109622101193,940.109622101193,8.959999999999999,9.440000000000001
1813,8,28,26.13,10.8,s,26.14,11.8,no,0,0,1,0,940.8297367102327,941.1897940147526,8.64,9.440000000000001
1813,8,29,26.13,11.0,no,26.17,10.8,o,0,0,1,1,940.8297367102327,942.269965928312,8.8,8.64
1813,8,30,26.2,11.2,o,26.25,13.0,o,0,0,0,0,943.3501378418713,945.1504243644702,8.959999999999999,10.4
1813,8,31,26.28,11.4,o,26.27,13.2,o,0,0,0,0,946.2305962780297,945.8705389735097,9.120000000000001,10.56
1813,9,1,26.22,12.4,o,26.15,15.2,o,0,0,0,0,944.0702524509107,941.5498513192722,9.920000000000002,12.16
1813,9,2,26.2,14.2,s,26.18,14.0,sw,0,0,1,0,943.3501378418713,942.6300232328317,11.36,11.200000000000001
1813,9,3,26.16,13.4,s,26.13,14.4,sw,0,0,0,0,941.909908623792,940.8297367102327,10.72,11.520000000000001
1813,9,4,26.13,12.8,o,26.13,16.2,o,0,0,0,0,940.8297367102327,940.8297367102327,10.240000000000002,12.96
1813,9,5,26.11,12.6,so,26.05,17.0,o,0,0,0,0,940.109622101193,937.9492782740743,10.08,13.600000000000001
1813,9,6,25.91,15.2,sw,25.89,14.4,w,0,0,1,1,932.9084760107969,932.1883614017574,12.16,11.520000000000001
1813,9,7,25.94,13.8,sw,25.98,12.0,w,0,0,1,1,933.9886479243564,935.4288771424356,11.040000000000001,9.600000000000001
1813,9,8,25.95,11.2,sw,25.94,10.4,w,0,0,1,1,934.3487052288762,933.9886479243564,8.959999999999999,8.32
1813,9,9,25.96,10.0,sw,26.03,9.2,sw,1,1,1,0,934.7087625333961,937.2291636650345,8.0,7.359999999999999
1813,9,10,26.08,8.8,sw,26.19,8.8,o,0,0,1,1,939.0294501876336,942.9900805373514,7.040000000000001,7.040000000000001
1813,9,11,26.22,9.2,o,26.3,10.8,o,0,0,0,0,944.0702524509107,946.9507108870692,7.359999999999999,8.64
1813,9,12,26.24,10.0,o,26.2,12.6,o,0,0,0,0,944.7903670599502,943.3501378418713,8.0,10.08
1813,9,13,26.14,11.2,w,26.21,13.0,w,0,0,0,0,941.1897940147526,943.710195146391,8.959999999999999,10.4
1813,9,14,26.24,11.8,w,26.26,13.4,w,0,0,0,0,944.7903670599502,945.51048166899,9.440000000000001,10.72
1813,9,15,26.31,12.0,o,26.33,15.0,o,0,0,0,0,947.3107681915889,948.0308828006285,9.600000000000001,12.0
1813,9,16,26.35,12.2,o,26.36,144.0,o,0,0,0,0,948.7509974096682,949.111054714188,9.76,115.2
1813,9,17,26.32,12.6,o,26.32,14.8,o,0,0,0,0,947.6708254961087,947.6708254961087,10.08,11.840000000000002
1813,9,18,26.27,12.8,no,26.2,13.8,o,0,0,0,0,945.8705389735097,943.3501378418713,10.240000000000002,11.040000000000001
1813,9,19,26.14,12.8,o,26.2,12.8,o,0,0,0,0,941.1897940147526,943.3501378418713,10.240000000000002,10.240000000000002
1813,9,20,26.05,11.2,no,26.05,14.4,no,0,0,0,0,937.9492782740743,937.9492782740743,8.959999999999999,11.520000000000001
1813,9,21,26.04,11.8,o,26.01,13.2,o,0,0,0,1,937.5892209695544,936.5090490559951,9.440000000000001,10.56
1813,9,22,25.99,12.6,o,25.95,13.4,o,0,0,0,0,935.7889344469554,934.3487052288762,10.08,10.72
1813,9,23,25.85,12.6,s,25.95,12.8,sw,0,0,0,0,930.7481321836784,934.3487052288762,10.08,10.240000000000002
1813,9,24,26.05,12.2,o,26.17,13.8,no,0,0,0,0,937.9492782740743,942.269965928312,9.76,11.040000000000001
1813,9,25,26.18,12.8,o,26.14,12.4,o,0,0,0,0,942.6300232328317,941.1897940147526,10.240000000000002,9.920000000000002
1813,9,26,26.08,12.0,o,26.15,11.4,o,0,0,1,0,939.0294501876336,941.5498513192722,9.600000000000001,9.120000000000001
1813,9,27,26.13,11.6,w,26.13,12.0,w,0,0,0,0,940.8297367102327,940.8297367102327,9.28,9.600000000000001
1813,9,28,26.12,11.6,w,26.1,11.2,sw,0,0,1,1,940.4696794057128,939.7495647966733,9.28,8.959999999999999
1813,9,29,26.11,11.2,s,26.13,12.0,sw,0,0,0,0,940.109622101193,940.8297367102327,8.959999999999999,9.600000000000001
1813,9,30,26.18,11.2,n,26.14,11.6,no,0,0,0,0,942.6300232328317,941.1897940147526,8.959999999999999,9.28
1813,10,1,26.05,10.6,w,26.0,10.4,w,0,0,0,1,937.9492782740743,936.1489917514754,8.48,8.32
1813,10,2,25.93,16.6,sw,25.96,12.0,sw,0,0,1,1,933.6285906198367,934.7087625333961,13.280000000000001,9.600000000000001
1813,10,3,25.91,11.2,w,25.96,11.6,w,0,0,1,1,932.9084760107969,934.7087625333961,8.959999999999999,9.28
1813,10,4,26.07,11.6,sw,26.1,13.0,s,0,0,0,0,938.6693928831139,939.7495647966733,9.28,10.4
1813,10,5,26.07,12.8,sw,26.1,13.6,s,0,0,1,1,938.6693928831139,939.7495647966733,10.240000000000002,10.88
1813,10,6,26.13,12.6,o,26.1,15.8,o,0,0,0,0,940.8297367102327,939.7495647966733,10.08,12.64
1813,10,7,26.06,13.6,o,26.05,14.6,w,0,0,0,1,938.3093355785942,937.9492782740743,10.88,11.68
1813,10,8,26.11,14.0,w,26.13,12.8,w,0,0,1,1,940.109622101193,940.8297367102327,11.200000000000001,10.240000000000002
1813,10,9,25.95,12.2,w,25.86,12.8,w,0,0,1,1,934.3487052288762,931.1081894881981,9.76,10.240000000000002
1813,10,10,25.52,12.0,w,25.9,13.4,w,0,0,1,1,918.866241134525,932.5484187062771,9.600000000000001,10.72
1813,10,11,25.83,11.2,s,25.85,11.2,sw,0,0,1,1,930.0280175746386,930.7481321836784,8.959999999999999,8.959999999999999
1813,10,12,26.03,10.6,sw,26.26,11.8,w,0,0,1,0,937.2291636650345,945.51048166899,8.48,9.440000000000001
1813,10,13,26.13,9.8,s,26.02,11.4,s,0,0,0,0,940.8297367102327,936.8691063605149,7.840000000000001,9.120000000000001
1813,10,14,25.93,11.8,sw,25.85,10.6,w,0,0,1,1,933.6285906198367,930.7481321836784,9.440000000000001,8.48
1813,10,15,26.01,9.2,no,25.84,10.4,o,0,0,0,0,936.5090490559951,930.3880748791586,7.359999999999999,8.32
1813,10,16,25.74,8.8,w,25.79,8.4,sw,0,0,1,0,926.7875018339604,928.5877883565596,7.040000000000001,6.720000000000001
1813,10,17,25.59,8.4,sw,25.52,11.4,s,0,0,0,1,921.3866422661634,918.866241134525,6.720000000000001,9.120000000000001
1813,10,18,25.74,10.0,w,25.88,10.8,w,0,0,0,0,926.7875018339604,931.8283040972376,8.0,8.64
1813,10,19,25.92,9.8,s,25.98,10.0,s,0,0,1,0,933.2685333153169,935.4288771424356,7.840000000000001,8.0
1813,10,20,26.0,8.2,s,25.94,9.8,s,0,0,0,0,936.1489917514754,933.9886479243564,6.56,7.840000000000001
1813,10,21,25.91,10.0,s,26.0,10.2,s,0,0,1,0,932.9084760107969,936.1489917514754,8.0,8.16
1813,10,22,26.01,9.2,s,25.99,13.0,s,0,0,0,0,936.5090490559951,935.7889344469554,7.359999999999999,10.4
1813,10,23,26.11,12.0,so,26.1,13.6,o,0,0,0,0,940.109622101193,939.7495647966733,9.600000000000001,10.88
1813,10,24,26.05,11.8,s,25.9,13.4,s,0,0,0,0,937.9492782740743,932.5484187062771,9.440000000000001,10.72
1813,10,25,25.08,11.8,w,25.74,10.6,o,0,1,1,1,903.0237197356537,926.7875018339604,9.440000000000001,8.48
1813,10,26,25.76,8.2,no,25.78,10.8,no,1,1,0,0,927.5076164430002,928.2277310520396,6.56,8.64
1813,10,27,25.92,8.0,so,25.94,7.87,so,0,0,0,0,933.2685333153169,933.9886479243564,6.4,6.296
1813,10,28,25.84,8.0,w,25.79,8.2,nw,1,0,0,0,930.3880748791586,928.5877883565596,6.4,6.56
1813,10,29,25.76,8.2,no,25.81,8.2,no,1,1,0,0,927.5076164430002,929.3079029655992,6.56,6.56
1813,10,30,25.85,7.8,o,25.84,8.4,so,1,0,0,0,930.7481321836784,930.3880748791586,6.24,6.720000000000001
1813,10,31,25.81,8.4,s,25.76,9.0,s,0,0,0,0,929.3079029655992,927.5076164430002,6.720000000000001,7.2
1813,11,1,25.65,8.2,w,25.69,8.6,w,0,0,0,0,923.5469860932824,924.9872153113616,6.56,6.88
1813,11,2,25.82,8.4,w,25.88,9.0,no,0,0,0,1,929.6679602701189,931.8283040972376,6.720000000000001,7.2
1813,11,3,25.81,8.6,s,25.92,9.2,s,1,0,0,0,929.3079029655992,933.2685333153169,6.88,7.359999999999999
1813,11,4,26.21,8.0,w,26.31,9.2,no,1,1,0,0,943.710195146391,947.3107681915889,6.4,7.359999999999999
1813,11,5,26.3,8.2,o,26.18,9.4,o,0,0,0,0,946.9507108870692,942.6300232328317,6.56,7.5200000000000005
1813,11,6,26.0,8.0,o,26.0,9.2,w,0,0,0,0,936.1489917514754,936.1489917514754,6.4,7.359999999999999
1813,11,7,26.02,8.0,sw,26.09,9.8,s,0,1,0,0,936.8691063605149,939.3895074921536,6.4,7.840000000000001
1813,11,8,26.14,8.6,sw,26.1,9.8,sw,0,0,1,1,941.1897940147526,939.7495647966733,6.88,7.840000000000001
1813,11,9,26.13,8.4,s,26.11,11.4,s,0,0,0,0,940.8297367102327,940.109622101193,6.720000000000001,9.120000000000001
1813,11,10,26.19,8.2,sw,26.18,11.0,s,0,0,0,0,942.9900805373514,942.6300232328317,6.56,8.8
1813,11,11,26.18,10.0,s,26.12,12.2,s,0,0,0,1,942.6300232328317,940.4696794057128,8.0,9.76
1813,11,12,26.29,8.2,s,26.15,10.4,s,0,0,0,0,946.5906535825494,941.5498513192722,6.56,8.32
1813,11,13,25.87,8.6,so,25.62,8.6,so,0,0,0,1,931.4682467927179,922.4668141797229,6.88,6.88
1813,11,14,25.7,8.0,w,25.8,8.0,w,1,1,0,0,925.3472726158811,928.9478456610793,6.4,6.4
1813,11,15,25.78,7.2,so,25.65,8.2,so,0,0,0,0,928.2277310520396,923.5469860932824,5.760000000000001,6.56
1813,11,16,25.64,7.0,w,25.75,8.4,w,1,1,0,0,923.1869287887625,927.1475591384803,5.6000000000000005,6.720000000000001
1813,11,17,25.56,7.6,w,25.45,8.0,w,1,1,1,0,920.306470352604,916.3458400028863,6.08,6.4
1813,11,18,25.78,6.4,w,25.9,7.6,w,0,0,0,0,928.2277310520396,932.5484187062771,5.120000000000001,6.08
1813,11,19,25.94,6.4,w,26.02,7.8,w,1,1,0,0,933.9886479243564,936.8691063605149,5.120000000000001,6.24
1813,11,20,26.05,6.4,w,26.15,7.8,w,0,0,1,1,937.9492782740743,941.5498513192722,5.120000000000001,6.24
1813,11,21,26.14,6.6,so,26.11,7.6,so,0,0,0,0,941.1897940147526,940.109622101193,5.28,6.08
1813,11,22,26.09,6.6,s,26.1,8.0,s,0,0,0,0,939.3895074921536,939.7495647966733,5.28,6.4
1813,11,23,26.1,6.2,w,26.1,8.0,w,0,0,0,0,939.7495647966733,939.7495647966733,4.960000000000001,6.4
1813,11,24,26.09,6.4,sw,26.1,8.2,sw,0,0,0,0,939.3895074921536,939.7495647966733,5.120000000000001,6.56
1813,11,25,26.11,6.6,o,26.09,8.0,o,0,0,0,0,940.109622101193,939.3895074921536,5.28,6.4
1813,11,26,26.07,6.0,w,26.05,8.7,o,0,0,0,0,938.6693928831139,937.9492782740743,4.800000000000001,6.96
1813,11,27,26.0,6.2,o,25.97,7.6,o,0,0,0,0,936.1489917514754,935.0688198379157,4.960000000000001,6.08
1813,11,28,25.85,6.4,o,25.85,7.6,o,0,0,0,0,930.7481321836784,930.7481321836784,5.120000000000001,6.08
1813,11,29,25.86,6.6,no,25.89,5.2,n,0,0,0,0,931.1081894881981,932.1883614017574,5.28,4.16
1813,11,30,25.96,5.4,n,25.9,6.0,n,1,0,0,0,934.7087625333961,932.5484187062771,4.32,4.800000000000001
1813,12,1,25.78,3.0,no,25.76,4.0,no,0,0,0,0,928.2277310520396,927.5076164430002,2.4000000000000004,3.2
1813,12,2,25.79,3.2,no,25.7,4.2,no,0,0,0,0,928.5877883565596,925.3472726158811,2.5600000000000005,3.3600000000000003
1813,12,3,25.52,3.0,w,25.48,4.6,w,0,0,0,0,918.866241134525,917.4260119164459,2.4000000000000004,3.6799999999999997
1813,12,4,25.58,2.8,w,25.6,4.4,w,0,0,0,0,921.0265849616436,921.7466995706834,2.2399999999999998,3.5200000000000005
1813,12,5,25.8,2.8,w,25.77,6.8,w,0,0,0,0,928.9478456610793,927.8676737475199,2.2399999999999998,5.44
1813,12,6,25.83,3.4,sw,25.85,7.0,s,0,0,0,0,930.0280175746386,930.7481321836784,2.72,5.6000000000000005
1813,12,7,25.88,7.0,s,25.87,8.4,so,0,0,0,0,931.8283040972376,931.4682467927179,5.6000000000000005,6.720000000000001
1813,12,8,26.04,7.2,s,26.1,8.0,sw,0,0,0,0,937.5892209695544,939.7495647966733,5.760000000000001,6.4
1813,12,9,25.95,6.0,o,25.8,6.2,o,0,0,0,0,934.3487052288762,928.9478456610793,4.800000000000001,4.960000000000001
1813,12,10,25.74,5.6,so,25.8,6.0,o,0,1,0,0,926.7875018339604,928.9478456610793,4.4799999999999995,4.800000000000001
1813,12,11,26.1,5.4,o,26.1,6.0,no,0,0,0,0,939.7495647966733,939.7495647966733,4.32,4.800000000000001
1813,12,12,25.15,5.0,no,26.15,6.2,no,0,0,0,0,905.5441208672925,941.5498513192722,4.0,4.960000000000001
1813,12,13,26.02,4.8,s,26.01,5.8,s,0,0,0,0,936.8691063605149,936.5090490559951,3.84,4.64
1813,12,14,25.96,6.0,o,25.94,6.2,o,0,0,0,0,934.7087625333961,933.9886479243564,4.800000000000001,4.960000000000001
1813,12,15,25.9,5.6,o,25.91,6.0,o,0,0,0,0,932.5484187062771,932.9084760107969,4.4799999999999995,4.800000000000001
1813,12,16,25.85,5.8,o,25.84,5.6,o,0,0,0,0,930.7481321836784,930.3880748791586,4.64,4.4799999999999995
1813,12,17,25.86,5.4,o,25.81,5.6,o,0,0,0,0,931.1081894881981,929.3079029655992,4.32,4.4799999999999995
1813,12,18,25.74,5.2,s,25.78,6.0,s,0,0,0,0,926.7875018339604,928.2277310520396,4.16,4.800000000000001
1813,12,19,25.73,5.4,s,25.55,9.4,s,0,0,0,0,926.4274445294409,919.9464130480843,4.32,7.5200000000000005
1813,12,20,25.65,9.0,sw,25.72,9.8,sw,0,0,0,1,923.5469860932824,926.0673872249209,7.2,7.840000000000001
1813,12,21,25.85,8.0,w,25.92,9.6,w,1,0,0,0,930.7481321836784,933.2685333153169,6.4,7.68
1813,12,22,25.91,5.2,sw,25.85,9.0,sw,0,0,0,1,932.9084760107969,930.7481321836784,4.16,7.2
1813,12,23,25.7,5.4,w,25.91,9.2,w,1,1,0,0,925.3472726158811,932.9084760107969,4.32,7.359999999999999
1813,12,24,26.15,5.6,o,26.19,8.8,o,0,0,0,0,941.5498513192722,942.9900805373514,4.4799999999999995,7.040000000000001
1813,12,25,26.21,5.0,o,26.22,8.8,o,0,0,0,0,943.710195146391,944.0702524509107,4.0,7.040000000000001
1813,12,26,26.24,4.2,o,26.26,9.0,o,0,0,0,0,944.7903670599502,945.51048166899,3.3600000000000003,7.2
1813,12,27,26.43,5.0,o,26.45,8.2,o,0,0,0,0,951.6314558458266,952.3515704548661,4.0,6.56
1813,12,28,26.39,4.6,o,26.37,8.0,so,0,0,0,0,950.1912266277474,949.4711120187078,3.6799999999999997,6.4
1813,12,29,26.35,3.6,o,26.35,7.2,o,0,0,0,0,948.7509974096682,948.7509974096682,2.8800000000000003,5.760000000000001
1813,12,30,26.34,3.6,o,26.33,7.0,o,0,0,0,0,948.3909401051485,948.0308828006285,2.8800000000000003,5.6000000000000005
1813,12,31,26.28,3.0,o,26.36,6.8,o,0,0,0,0,946.2305962780297,949.111054714188,2.4000000000000004,5.44
1814,1,1,26.22,2.2,o,26.21,5.0,o,0,0,0,0,944.0702524509107,943.710195146391,1.7600000000000002,4.0
1814,1,2,26.14,3.0,so,26.03,4.4,o,0,0,0,0,941.1897940147526,937.2291636650345,2.4000000000000004,3.5200000000000005
1814,1,3,25.94,4.2,sw,25.85,5.2,s,0,0,0,0,933.9886479243564,930.7481321836784,3.3600000000000003,4.16
1814,1,4,25.71,5.8,s,25.61,5.6,sw,0,0,1,0,925.7073299204011,922.106756875203,4.64,4.4799999999999995
1814,1,5,25.52,6.0,s,25.44,6.0,s,0,0,0,0,918.866241134525,915.9857826983666,4.800000000000001,4.800000000000001
1814,1,6,25.3,6.2,s,25.57,7.0,sw,0,0,0,0,910.9449804350893,920.6665276571238,4.960000000000001,5.6000000000000005
1814,1,7,25.65,5.6,sw,25.71,4.8,sw,0,0,0,0,923.5469860932824,925.7073299204011,4.4799999999999995,3.84
1814,1,8,25.53,5.4,sw,25.53,5.4,nw,0,1,0,0,919.2262984390446,919.2262984390446,4.32,4.32
1814,1,9,25.47,5.4,w,25.49,4.0,w,0,1,0,0,917.0659546119259,917.7860692209654,4.32,3.2
1814,1,10,25.66,4.6,w,25.8,4.0,w,1,1,0,0,923.9070433978021,928.9478456610793,3.6799999999999997,3.2
1814,1,11,25.95,3.0,w,26.02,3.2,nw,0,0,0,0,934.3487052288762,936.8691063605149,2.4000000000000004,2.5600000000000005
1814,1,12,25.84,1.6,o,25.65,1.4,w,1,1,0,0,930.3880748791586,923.5469860932824,1.2800000000000002,1.1199999999999999
1814,1,13,25.7,2.6,w,25.87,3.4,w,0,1,1,0,925.3472726158811,931.4682467927179,2.08,2.72
1814,1,14,26.04,2.6,o,25.94,2.0,o,0,0,0,0,937.5892209695544,933.9886479243564,2.08,1.6
1814,1,15,25.8,2.2,o,25.76,2.4,o,1,0,0,0,928.9478456610793,927.5076164430002,1.7600000000000002,1.92
1814,1,16,25.61,2.8,sw,25.5,4.2,w,0,0,0,0,922.106756875203,918.1461265254853,2.2399999999999998,3.3600000000000003
1814,1,17,25.52,3.8,w,25.75,4.2,w,1,1,0,0,918.866241134525,927.1475591384803,3.04,3.3600000000000003
1814,1,18,25.65,4.2,w,25.52,5.0,w,0,0,1,1,923.5469860932824,918.866241134525,3.3600000000000003,4.0
1814,1,19,25.48,5.2,w,25.5,5.2,w,0,0,1,1,917.4260119164459,918.1461265254853,4.16,4.16
1814,1,20,25.51,5.4,w,25.64,5.8,s,0,0,1,0,918.5061838300052,923.1869287887625,4.32,4.64
1814,1,21,25.69,5.4,s,25.81,5.4,w,0,1,0,0,924.9872153113616,929.3079029655992,4.32,4.32
1814,1,22,25.82,4.0,no,25.7,5.2,no,1,0,0,0,929.6679602701189,925.3472726158811,3.2,4.16
1814,1,23,25.49,3.4,o,25.52,4.4,o,1,1,0,0,917.7860692209654,918.866241134525,2.72,3.5200000000000005
1814,1,24,25.54,3.2,no,25.55,2.4,no,1,1,0,0,919.5863557435645,919.9464130480843,2.5600000000000005,1.92
1814,1,25,25.67,0.6,w,25.74,1.6,w,0,1,0,0,924.2671007023221,926.7875018339604,0.48,1.2800000000000002
1814,1,26,25.83,0.4,sw,25.81,0.8,sw,0,0,0,0,930.0280175746386,929.3079029655992,0.32000000000000006,0.6400000000000001
1814,1,27,25.64,0.0,sw,25.54,1.2,sw,0,0,0,0,923.1869287887625,919.5863557435645,0.0,0.96
1814,1,28,25.52,0.0,s,25.55,2.0,so,0,0,0,0,918.866241134525,919.9464130480843,0.0,1.6
1814,1,29,25.52,1.8,so,25.37,3.2,so,0,0,0,0,918.866241134525,913.465381566728,1.4400000000000002,2.5600000000000005
1814,1,30,25.4,3.2,sw,25.46,4.4,sw,0,0,0,0,914.5455534802875,916.7058973074063,2.5600000000000005,3.5200000000000005
1814,1,31,25.55,4.0,w,25.65,4.4,w,1,1,0,0,919.9464130480843,923.5469860932824,3.2,3.5200000000000005
1814,2,1,25.78,7.4,w,25.88,4.4,w,0,1,0,0,928.2277310520396,931.8283040972376,5.920000000000001,3.5200000000000005
1814,2,2,26.03,4.0,w,25.98,4.2,w,1,1,0,0,937.2291636650345,935.4288771424356,3.2,3.3600000000000003
1814,2,3,25.88,3.4,w,25.9,4.0,w,1,1,0,0,931.8283040972376,932.5484187062771,2.72,3.2
1814,2,4,25.9,2.0,w,25.95,3.2,nw,1,1,0,0,932.5484187062771,934.3487052288762,1.6,2.5600000000000005
1814,2,5,26.15,2.0,o,26.18,2.4,no,1,0,0,0,941.5498513192722,942.6300232328317,1.6,1.92
1814,2,6,26.14,1.8,sw,25.93,2.8,sw,0,0,0,1,941.1897940147526,933.6285906198367,1.4400000000000002,2.2399999999999998
1814,2,7,25.83,3.2,w,25.8,3.6,w,1,1,0,0,930.0280175746386,928.9478456610793,2.5600000000000005,2.8800000000000003
1814,2,8,25.98,4.0,sw,25.8,4.0,sw,1,1,0,0,935.4288771424356,928.9478456610793,3.2,3.2
1814,2,9,25.86,4.8,sw,25.97,5.0,sw,0,0,1,0,931.1081894881981,935.0688198379157,3.84,4.0
1814,2,10,26.15,5.4,w,26.22,6.2,w,0,0,0,0,941.5498513192722,944.0702524509107,4.32,4.960000000000001
1814,2,11,26.27,5.2,s,26.25,6.2,s,0,0,0,0,945.8705389735097,945.1504243644702,4.16,4.960000000000001
1814,2,12,26.22,6.6,s,26.2,7.0,s,0,0,0,0,944.0702524509107,943.3501378418713,5.28,5.6000000000000005
1814,2,13,26.1,6.8,o,26.05,6.4,o,0,0,0,0,939.7495647966733,937.9492782740743,5.44,5.120000000000001
1814,2,14,26.12,6.4,o,26.08,5.0,o,0,0,0,0,940.4696794057128,939.0294501876336,5.120000000000001,4.0
1814,2,15,26.08,4.0,o,26.02,4.6,o,0,0,0,0,939.0294501876336,936.8691063605149,3.2,3.6799999999999997
1814,2,16,25.93,3.2,so,25.98,3.6,o,0,0,0,0,933.6285906198367,935.4288771424356,2.5600000000000005,2.8800000000000003
1814,2,17,26.07,2.0,o,26.15,3.0,o,0,0,0,0,938.6693928831139,941.5498513192722,1.6,2.4000000000000004
1814,2,18,26.18,1.8,o,26.17,2.6,o,1,0,0,0,942.6300232328317,942.269965928312,1.4400000000000002,2.08
1814,2,19,26.09,1.8,no,26.06,2.4,no,0,0,0,0,939.3895074921536,938.3093355785942,1.4400000000000002,1.92
1814,2,20,26.12,2.2,no,26.17,2.8,o,1,0,0,0,940.4696794057128,942.269965928312,1.7600000000000002,2.2399999999999998
1814,2,21,26.16,1.8,no,26.16,3.0,no,1,0,0,0,941.909908623792,941.909908623792,1.4400000000000002,2.4000000000000004
1814,2,22,26.11,0.4,n,26.1,0.4,n,0,0,0,0,940.109622101193,939.7495647966733,0.32000000000000006,0.32000000000000006
1814,2,23,26.07,-1.0,no,26.05,0.0,n,1,0,0,0,938.6693928831139,937.9492782740743,-0.8,0.0
1814,2,24,26.03,-4.0,no,26.06,0.6,no,0,0,0,0,937.2291636650345,938.3093355785942,-3.2,0.48
1814,2,25,26.1,-1.8,o,26.1,1.0,o,0,0,0,0,939.7495647966733,939.7495647966733,-1.4400000000000002,0.8
1814,2,26,26.02,-1.0,o,25.94,1.4,o,0,0,0,0,936.8691063605149,933.9886479243564,-0.8,1.1199999999999999
1814,2,27,25.99,0.0,o,26.0,2.8,o,0,0,0,0,935.7889344469554,936.1489917514754,0.0,2.2399999999999998
1814,2,28,25.98,1.2,o,25.89,3.8,w,0,0,0,0,935.4288771424356,932.1883614017574,0.96,3.04
1814,3,1,25.72,3.0,w,25.37,4.2,sw,0,0,0,0,926.0673872249209,913.465381566728,2.4000000000000004,3.3600000000000003
1814,3,2,25.4,4.0,w,25.43,4.4,sw,1,1,0,0,914.5455534802875,915.6257253938468,3.2,3.5200000000000005
1814,3,3,25.21,4.4,s,25.08,6.2,s,0,0,0,0,907.7044646944112,903.0237197356537,3.5200000000000005,4.960000000000001
1814,3,4,25.12,5.0,w,25.23,5.0,w,1,1,0,0,904.463948953733,908.4245793034507,4.0,4.0
1814,3,5,25.45,4.8,w,25.59,5.2,w,1,1,0,0,916.3458400028863,921.3866422661634,3.84,4.16
1814,3,6,25.63,5.0,o,25.63,5.4,o,0,0,0,0,922.8268714842427,922.8268714842427,4.0,4.32
1814,3,7,25.63,4.4,no,25.62,4.0,no,1,1,0,0,922.8268714842427,922.4668141797229,3.5200000000000005,3.2
1814,3,8,25.63,3.4,o,25.64,3.8,o,0,0,0,0,922.8268714842427,923.1869287887625,2.72,3.04
1814,3,9,25.61,3.2,o,25.6,4.0,w,0,1,0,0,922.106756875203,921.7466995706834,2.5600000000000005,3.2
1814,3,10,25.58,3.2,o,25.57,5.0,w,0,0,0,0,921.0265849616436,920.6665276571238,2.5600000000000005,4.0
1814,3,11,25.59,2.8,w,25.64,4.0,w,0,0,0,0,921.3866422661634,923.1869287887625,2.2399999999999998,3.2
1814,3,12,25.76,2.8,w,25.85,5.8,w,0,0,0,0,927.5076164430002,930.7481321836784,2.2399999999999998,4.64
1814,3,13,25.83,4.0,w,25.84,5.0,o,0,0,0,0,930.0280175746386,930.3880748791586,3.2,4.0
